HTML,CSS,JavaScript,Node.js,React.js,Angular,Vue.js,Python,SQL,MongoDB,Java,C++,C#,PHP,Ruby,Swift,Kotlin,Go,TypeScript,Express.js,Django,Flask,Spring,.NET,Docker,Kubernetes,AWS,Azure,GCP,GraphQL,RESTful APIs,Machine Learning,Data Analysis,UI/UX Design,Testing,Agile,DevOps,Security,Database Admin,Mobile Dev (Android),Mobile Dev (iOS),Game Dev,Embedded Systems,Blockchain,PowerBI,Tableau,Git,Selenium,Communication,Leadership,Teamwork,ProblemSolving,TimeManagement,CriticalThinking,Adaptability,Creativity,AttentionToDetail,Presentation,Negotiation,ConflictResolution,Empathy,DecisionMaking,StressManagement,Experience,YearsOfCoding,NumberOfProjects,GitHubContributions,StackOverflowReputation,Education,Certification,PreferredRole,SalaryExpectation
1,0,2,1,1,0,0,4,2,5,0,3,4,4,3,4,4,0,4,2,3,3,2,3,4,4,5,2,3,1,2,0,2,2,2,1,0,2,3,3,0,4,0,5,0,4,4,3,4,3,3,5,3,4,3,4,5,5,5,3,4,4,5,-1.3,0,15,497,471,PhD,0,DevOps Engineer,57903
0,2,5,3,1,0,4,4,1,1,4,1,4,0,0,5,0,4,2,3,4,1,3,5,4,1,3,4,1,5,5,1,2,5,4,3,0,5,3,4,0,5,4,4,5,2,4,0,5,4,3,4,3,5,4,5,4,4,3,4,5,4,3,3.9,0,20,211,300,Associate's,0,Data Scientist,88837
4,0,1,2,4,1,5,2,5,4,0,3,3,5,2,3,5,4,5,4,0,2,5,5,3,5,5,5,3,2,4,0,5,1,0,1,3,5,0,2,3,2,4,5,1,1,2,2,3,4,5,5,5,4,3,5,5,4,3,5,4,4,3,6.4,7,32,614,1133,PhD,1,Backend Developer,118865
3,3,0,5,2,5,2,5,3,4,5,5,5,1,0,1,0,5,2,4,1,3,1,2,1,5,0,4,4,4,2,1,2,5,4,0,0,5,1,1,4,5,1,3,0,4,5,1,4,3,5,4,4,5,3,4,4,5,5,4,5,4,4,5.3,3,21,337,446,Master's,0,Data Scientist,113935
3,4,3,0,4,0,4,2,5,2,3,5,4,2,3,3,5,1,5,1,1,0,4,3,1,4,5,2,3,0,4,4,2,1,4,2,5,0,4,4,2,2,2,2,2,5,5,4,3,4,3,5,4,5,5,4,3,3,3,3,4,3,3,1.2,4,11,483,867,Bachelor's,0,Frontend Developer,74710
0,1,3,3,3,3,2,0,3,0,1,4,5,1,4,3,5,5,0,0,4,0,3,3,3,0,2,4,5,1,2,3,0,4,1,1,2,4,3,2,2,0,0,5,2,3,5,0,4,4,3,3,3,5,5,3,5,4,3,5,3,4,5,-1.7,0,-2,9,663,Bachelor's,1,Data Scientist,83576
3,3,0,5,2,2,2,4,4,0,1,5,5,3,1,0,1,0,3,3,0,0,2,1,3,4,3,3,2,3,0,3,0,2,2,0,3,1,0,2,3,1,0,1,4,3,3,2,4,4,5,5,4,4,3,5,4,5,4,5,5,5,5,2.3,2,24,464,1043,Master's,0,Mobile Developer,94086
0,5,3,0,2,5,3,5,1,1,3,0,2,2,2,5,2,0,5,5,5,2,4,0,0,5,0,3,4,4,2,2,1,2,5,2,2,0,5,1,4,2,4,1,1,0,2,5,4,4,4,3,3,3,5,5,4,5,3,3,5,3,4,6.3,7,19,644,1139,Bachelor's,0,Data Scientist,114924
2,1,2,2,4,4,4,0,1,5,1,1,5,5,5,3,1,5,3,1,0,0,5,5,3,1,3,3,4,5,0,3,5,3,5,3,1,0,4,4,3,3,0,3,0,5,3,0,4,3,5,3,4,4,5,5,4,4,5,3,5,5,4,2.0,1,24,457,957,Bachelor's,0,Mobile Developer,83724
5,2,5,4,0,5,1,4,3,2,2,5,1,2,3,4,3,0,0,3,5,2,3,1,2,5,2,1,3,2,5,4,5,0,0,0,3,3,0,0,5,3,5,2,5,1,0,1,5,4,5,4,4,5,5,4,5,4,3,5,3,5,4,5.3,4,23,292,1366,PhD,1,Data Scientist,125534
1,2,3,5,4,2,4,0,4,0,5,3,3,4,2,2,1,2,1,0,3,3,2,2,0,4,3,5,1,3,1,4,5,2,3,5,0,1,0,4,1,4,2,4,2,2,5,1,4,5,4,4,4,4,3,4,5,3,4,5,3,4,5,5.3,3,27,297,872,PhD,0,Full-Stack Developer,93956
3,3,2,2,1,0,0,5,1,5,2,0,0,5,5,0,2,5,0,0,1,4,0,5,2,4,1,5,3,1,3,2,2,3,4,2,0,0,0,0,1,5,0,0,4,3,5,1,3,3,4,5,4,4,5,4,5,5,3,3,4,3,3,8.4,6,39,679,928,Bachelor's,0,Software Engineer,106374
2,1,0,1,2,1,1,4,3,1,5,5,2,4,5,5,4,0,4,5,2,2,5,3,4,5,0,0,1,4,1,4,0,3,2,5,3,1,4,2,2,0,0,1,4,5,3,2,5,4,5,3,3,3,3,3,5,4,3,5,3,3,3,1.8,3,7,633,667,High School,0,Security Engineer,67555
3,1,1,4,0,2,5,2,1,2,2,5,2,5,1,4,4,0,1,1,3,1,5,3,0,1,3,5,4,5,4,4,4,3,3,2,0,5,2,4,5,3,4,3,4,2,2,4,3,5,4,3,4,3,4,4,4,4,4,4,4,3,5,-1.2,3,2,620,830,Bachelor's,0,Frontend Developer,50000
3,3,1,5,3,1,4,3,4,4,5,4,2,4,2,4,4,0,3,2,4,0,5,4,1,2,3,5,4,0,1,0,5,0,5,5,0,1,3,2,2,2,1,2,3,3,1,3,4,3,4,3,4,3,3,4,4,5,4,4,4,5,5,6.6,4,24,485,502,Master's,1,Data Analyst,89452
1,0,4,0,2,5,3,5,5,0,2,2,1,1,1,4,5,3,0,4,2,1,1,4,3,4,1,2,4,3,3,0,5,5,5,0,3,2,0,3,0,2,2,0,3,5,2,3,4,4,3,3,5,3,4,3,5,5,4,3,3,4,3,3.0,5,11,689,713,High School,0,Software Engineer,79439
3,1,1,0,1,3,0,3,5,3,4,2,4,0,5,0,1,2,5,5,4,1,3,2,4,4,1,1,0,2,1,5,5,2,3,4,1,0,5,0,1,4,4,5,3,2,4,3,4,4,3,4,4,5,4,3,4,5,5,3,5,5,3,7.3,7,27,544,1313,Associate's,0,Full-Stack Developer,97381
3,5,3,5,5,2,3,2,2,4,1,0,0,3,3,0,0,4,3,4,1,1,2,5,1,4,3,1,2,3,5,5,1,4,3,5,4,0,5,5,4,1,1,0,5,2,1,0,5,4,4,4,4,3,3,5,5,5,5,3,5,5,3,6.7,7,25,351,1486,Associate's,0,Backend Developer,91248
1,4,5,5,2,5,3,2,0,2,1,0,3,2,5,2,4,5,4,3,4,5,0,1,4,0,3,0,1,4,3,2,4,2,4,0,3,3,0,4,3,3,0,1,5,0,2,1,3,5,4,3,5,4,5,4,3,3,5,3,3,5,3,7.8,4,38,423,676,Bachelor's,0,Data Analyst,88770
2,0,1,4,5,4,2,4,1,4,5,3,0,2,1,1,4,2,4,5,5,4,0,3,1,4,0,5,0,2,3,0,1,1,0,1,2,4,2,4,4,4,0,0,1,5,0,5,5,3,5,5,3,3,4,3,3,3,3,5,3,5,5,3.1,2,25,272,922,PhD,0,Software Engineer,112252
3,1,2,3,5,5,5,5,5,0,0,2,3,1,2,0,5,3,3,3,4,2,1,1,1,4,0,0,5,1,3,3,1,3,3,5,4,2,1,3,4,1,0,5,2,3,5,1,4,3,3,4,5,3,5,5,3,3,4,5,3,4,5,7.2,3,22,179,1063,High School,0,Backend Developer,128692
5,4,3,4,4,3,2,3,0,0,0,5,4,1,5,0,1,2,1,4,3,4,3,4,1,5,3,1,0,1,4,1,5,0,4,0,5,2,5,4,3,5,4,5,3,2,3,5,3,4,4,3,5,5,4,5,5,4,4,3,3,4,4,3.7,6,23,343,1083,Master's,0,Frontend Developer,64613
0,3,3,1,4,5,4,1,3,3,4,2,2,4,0,5,3,1,0,5,4,2,4,3,2,3,2,2,5,2,5,0,5,1,0,1,1,0,4,1,1,3,4,1,2,3,1,5,5,5,4,5,3,5,3,5,3,3,5,4,5,4,5,2.6,4,10,558,679,Associate's,0,Data Scientist,98556
2,4,4,3,5,2,4,4,3,3,5,0,4,5,4,2,1,1,2,1,5,5,1,5,5,3,5,2,2,2,2,3,4,2,4,4,4,5,5,0,2,0,4,5,1,3,1,3,5,3,5,3,3,3,4,5,5,5,3,4,5,5,3,3.0,2,9,504,1109,PhD,1,Machine Learning Engineer,110440
2,2,5,3,4,2,3,3,5,5,2,2,0,5,1,5,1,1,3,4,0,4,3,5,0,3,4,2,3,0,5,4,5,4,5,2,0,2,1,5,5,3,3,4,2,5,4,1,4,3,5,4,5,5,5,5,3,3,4,5,3,3,5,11.0,12,36,705,1637,Associate's,0,Backend Developer,143887
0,4,2,1,5,5,0,2,3,0,0,2,4,4,4,1,0,2,0,0,2,1,1,2,3,3,5,1,0,5,1,3,0,0,5,4,5,4,0,0,2,1,3,2,4,1,4,2,4,5,5,3,3,4,5,4,3,5,4,4,4,5,3,5.1,6,32,446,1176,High School,0,Data Analyst,69540
2,0,3,1,1,4,0,0,2,4,0,1,1,2,0,2,4,2,5,0,5,2,0,3,5,0,4,5,1,2,3,1,2,1,2,4,4,4,5,3,5,5,2,0,5,2,1,5,3,3,5,3,4,4,5,4,3,4,4,3,5,3,3,4.1,2,20,337,670,Master's,1,Backend Developer,123027
3,2,5,5,5,3,5,0,0,3,5,4,2,4,5,3,0,2,3,4,5,1,1,5,4,4,2,5,0,5,5,2,5,1,4,2,5,5,5,3,3,4,2,5,5,5,1,1,5,5,5,3,5,3,3,4,4,5,3,4,5,3,5,2.7,1,15,134,549,Associate's,0,Backend Developer,82407
4,4,1,0,0,5,5,1,1,5,5,2,1,1,2,1,3,2,5,4,3,2,5,5,4,1,3,4,1,1,3,3,1,0,5,2,2,2,4,3,3,3,2,5,5,5,5,2,5,3,3,5,4,4,5,5,3,5,4,3,4,5,5,6.7,4,24,284,1295,Associate's,1,Data Analyst,91691
3,3,5,2,0,4,4,2,4,1,4,2,1,4,4,4,5,0,4,5,1,1,5,1,2,3,1,2,5,1,2,1,0,5,5,1,4,4,2,2,4,4,5,2,5,2,3,5,5,5,5,4,5,5,5,4,5,4,4,4,4,4,3,6.1,1,32,512,532,Bachelor's,0,Full-Stack Developer,133386
5,4,5,4,2,4,1,1,3,3,1,3,4,4,4,1,2,4,1,0,1,3,0,4,1,2,0,1,3,4,3,4,5,5,2,1,4,0,4,2,5,0,3,0,1,1,4,5,3,3,4,4,4,4,5,5,3,3,3,5,3,4,4,2.7,5,19,458,973,Bachelor's,0,Frontend Developer,60905
4,2,2,3,5,1,4,3,5,0,0,0,2,0,3,2,2,3,4,4,3,2,4,4,2,2,0,2,2,4,1,3,5,4,4,3,4,4,3,2,1,3,4,1,3,3,1,1,4,4,4,4,3,4,5,3,5,5,4,4,5,3,5,1.8,3,11,495,1000,High School,0,Data Analyst,82114
3,1,1,4,2,2,4,0,3,3,0,4,3,5,2,0,2,2,2,5,5,0,5,5,2,1,4,1,4,4,1,5,0,3,4,3,2,4,4,4,4,5,1,3,1,0,4,1,4,5,5,4,5,3,3,3,3,4,4,5,4,4,3,10.3,7,35,674,1330,Bachelor's,1,Frontend Developer,129085
1,3,2,1,2,2,4,2,3,0,4,1,2,2,3,0,0,0,5,2,5,3,4,4,0,5,4,2,1,0,3,1,2,2,0,5,0,5,4,4,4,2,2,3,3,2,0,5,4,4,5,4,3,5,4,5,3,5,5,3,4,5,3,9.7,9,43,670,1827,PhD,0,Backend Developer,119631
4,0,5,5,5,2,4,2,2,1,0,0,0,3,2,2,1,3,2,3,2,5,1,0,0,1,1,4,4,5,1,2,5,4,3,3,3,5,4,2,0,2,1,0,1,1,0,0,3,5,3,4,3,3,4,4,5,5,5,3,5,5,4,4.2,4,21,472,585,Bachelor's,1,Machine Learning Engineer,94251
1,1,4,0,1,3,0,5,5,0,2,2,0,4,1,0,2,2,1,5,2,4,0,1,5,3,0,1,3,2,0,3,3,5,2,0,3,1,0,0,3,3,1,5,0,4,1,4,4,3,4,4,3,5,5,4,4,3,3,3,3,4,4,4.1,2,21,441,271,Master's,0,Software Engineer,92679
0,2,0,1,4,5,0,5,4,4,0,2,2,3,1,2,2,4,3,4,3,3,3,2,5,5,4,5,5,5,1,4,3,2,2,4,4,1,4,0,1,2,4,3,5,3,5,5,3,5,5,4,5,4,5,3,3,5,3,4,4,3,3,10.5,12,49,1062,2099,High School,0,Backend Developer,118255
1,3,0,2,5,2,2,4,5,2,0,2,4,4,1,1,0,0,2,5,4,4,4,0,2,5,3,0,1,1,3,2,0,4,3,3,4,4,3,5,3,3,1,5,2,5,1,4,4,4,3,3,3,5,5,4,5,4,5,3,3,3,3,-1.4,0,0,280,274,Master's,0,Full-Stack Developer,64733
5,5,2,5,5,2,1,1,4,5,0,4,0,5,4,4,3,1,0,4,2,3,2,4,2,3,1,4,3,3,1,2,2,4,3,0,5,3,3,1,0,2,2,5,1,3,4,1,5,5,3,3,4,3,5,4,3,5,5,5,4,4,4,8.9,11,39,932,1926,Bachelor's,0,Mobile Developer,97980
0,3,3,1,5,2,0,2,2,3,0,0,4,5,2,3,2,4,3,3,3,2,5,0,2,0,1,1,2,2,3,5,5,3,0,2,4,3,5,5,4,1,5,5,3,0,0,4,5,4,5,4,4,4,5,3,5,5,5,3,5,4,5,8.0,7,35,713,1328,High School,1,Mobile Developer,112790
0,3,1,1,0,2,1,3,1,2,5,2,5,5,4,1,4,5,0,0,2,0,2,4,4,2,1,3,0,0,2,0,4,2,3,4,2,4,5,3,4,1,0,1,2,4,0,1,3,5,4,3,3,5,4,4,4,5,5,3,4,4,5,3.5,4,18,265,534,Master's,0,Machine Learning Engineer,116322
1,1,1,4,5,0,0,3,4,0,1,5,3,2,1,5,2,5,5,2,4,2,0,2,5,5,1,4,3,1,1,1,5,0,2,2,5,0,1,1,0,1,1,5,5,1,4,2,5,5,3,4,3,4,5,5,5,5,5,3,4,3,5,4.2,3,31,417,1097,Master's,0,Full-Stack Developer,67523
1,0,1,5,3,5,2,3,0,3,1,2,1,2,3,0,5,4,4,2,0,1,1,5,4,1,1,3,5,3,2,0,2,0,5,0,5,0,0,4,5,5,1,4,0,4,1,4,3,5,4,5,3,4,5,5,4,4,4,4,3,4,5,-1.0,0,11,428,639,Bachelor's,0,Machine Learning Engineer,76500
5,1,0,3,0,3,1,0,3,0,2,0,1,2,1,2,5,4,2,4,0,1,3,0,0,4,0,1,5,5,5,3,1,3,2,2,0,3,0,1,5,1,2,3,1,1,5,0,3,5,4,3,5,3,4,5,3,4,5,3,4,3,4,4.4,2,19,252,474,Bachelor's,1,Data Analyst,65225
0,1,3,1,3,1,3,0,5,1,0,5,4,5,5,4,1,5,0,2,4,0,2,4,0,2,4,0,1,1,0,4,5,4,5,4,1,5,0,5,3,4,0,2,5,1,3,5,5,4,3,5,4,4,5,5,4,4,5,5,5,3,3,6.9,5,22,695,1328,High School,0,DevOps Engineer,113926
3,0,1,5,5,2,0,2,3,0,2,3,5,2,5,0,5,5,3,5,5,2,1,0,1,0,4,2,3,3,1,1,5,2,4,4,1,5,4,0,2,2,3,5,4,0,4,0,5,5,5,4,5,3,4,5,4,3,5,3,3,4,4,0.6,2,15,292,799,Bachelor's,1,Data Scientist,64090
5,1,2,5,4,2,0,5,0,1,0,0,5,4,2,0,3,2,2,3,1,2,4,1,2,1,0,4,0,5,1,2,2,5,4,1,5,5,2,1,3,1,4,2,3,0,3,1,4,3,4,4,5,5,4,3,4,5,5,5,5,3,3,5.5,7,27,401,1164,PhD,0,Full-Stack Developer,95960
5,4,5,2,5,0,2,3,3,4,0,5,5,0,5,3,2,3,4,5,4,3,4,2,3,3,0,2,1,4,4,1,5,2,5,2,4,1,0,4,4,5,0,2,3,2,2,5,4,5,3,4,4,4,3,5,5,4,3,4,3,3,3,6.0,4,25,666,952,PhD,0,Frontend Developer,107367
4,2,2,3,5,3,3,3,2,5,0,2,5,5,1,3,4,4,2,1,0,5,4,0,3,1,4,1,0,5,4,5,5,3,3,5,4,5,4,1,0,0,2,5,3,3,2,5,3,5,3,3,3,5,3,3,4,5,4,5,3,3,5,7.9,7,31,645,1304,Associate's,0,Mobile Developer,85550
1,0,1,3,1,5,3,2,3,1,0,0,3,1,2,0,1,1,3,0,0,1,0,1,0,0,4,1,4,5,2,1,5,5,0,0,5,5,4,5,0,0,4,0,3,2,3,0,5,3,3,5,5,5,3,5,3,5,3,5,3,5,5,3.8,6,19,412,1324,High School,0,Mobile Developer,85717
0,2,1,1,5,4,3,4,0,4,4,2,4,4,3,1,3,1,5,3,0,1,2,1,3,5,2,1,0,4,4,3,1,4,4,5,1,5,3,2,0,0,2,1,3,0,5,0,3,3,3,4,3,5,4,3,5,5,4,3,4,5,4,2.8,4,10,307,1137,Master's,1,Machine Learning Engineer,85279
4,4,2,4,2,2,4,5,0,2,1,0,0,2,5,2,2,5,4,4,3,4,3,4,0,3,2,0,3,3,5,5,1,3,4,2,5,1,0,4,4,0,4,4,3,1,0,4,5,5,4,5,5,4,4,4,5,4,3,4,5,5,4,0.5,0,3,163,961,High School,0,Data Analyst,87038
2,3,4,5,2,0,5,5,0,4,0,0,2,5,4,3,0,3,1,4,4,0,1,3,2,4,5,5,4,3,5,2,5,0,2,4,0,5,0,5,4,1,2,3,3,2,2,4,5,4,5,4,3,4,5,3,5,4,5,3,5,3,4,5.5,3,25,206,1041,High School,1,Software Engineer,89000
3,0,1,5,0,0,2,0,3,4,5,0,4,3,5,0,2,5,4,4,3,0,0,3,1,4,1,0,4,2,1,1,2,5,0,3,2,0,2,3,2,0,3,1,4,0,2,3,3,4,5,3,4,5,4,4,4,4,4,3,4,4,5,6.4,7,29,670,890,Master's,0,Full-Stack Developer,121897
4,5,5,5,0,4,1,4,5,4,2,4,5,5,3,1,5,0,0,1,3,5,3,4,3,5,2,2,0,3,4,4,4,1,2,0,4,4,0,3,0,5,4,2,1,3,5,3,4,5,4,3,3,4,4,4,5,3,3,4,3,3,4,7.3,10,28,730,1326,Associate's,0,Frontend Developer,115778
0,4,2,2,3,5,0,0,4,5,2,5,2,5,0,0,2,1,4,4,3,1,0,4,1,4,5,2,2,5,0,0,5,3,4,0,5,0,3,2,2,5,4,1,1,4,0,2,3,3,4,3,5,5,3,4,4,3,3,3,4,4,3,6.0,6,34,592,937,Associate's,1,Machine Learning Engineer,79226
5,2,5,3,5,2,0,0,1,5,5,5,0,5,5,0,5,4,2,4,4,1,0,2,5,1,4,1,4,2,1,2,5,5,4,1,3,2,1,3,4,1,4,0,2,5,3,0,5,4,4,3,3,4,3,5,5,4,4,3,5,5,3,3.8,1,21,121,967,High School,0,Data Analyst,84882
4,0,2,4,1,3,1,2,3,4,2,4,2,4,0,5,2,5,5,2,5,2,0,1,4,0,5,0,3,4,0,3,2,5,4,3,1,1,4,3,4,4,1,2,4,3,4,3,5,5,5,4,3,5,5,5,3,3,4,3,3,3,5,2.2,0,18,338,503,High School,1,Full-Stack Developer,66777
0,3,4,4,3,4,4,1,5,2,1,4,4,4,4,2,2,4,1,3,3,4,0,3,4,0,2,4,0,3,3,1,0,2,3,1,3,0,4,0,3,3,3,2,3,2,3,5,3,3,4,3,4,4,4,5,4,3,5,5,4,3,3,4.0,4,20,389,865,Associate's,0,Full-Stack Developer,100881
1,2,4,2,4,4,3,1,3,2,3,5,0,2,2,4,4,0,1,0,0,0,0,0,0,0,1,4,4,2,1,4,2,5,2,4,5,4,2,4,2,4,1,5,5,1,3,3,3,3,4,5,5,4,5,5,3,4,4,4,3,5,5,9.2,9,39,856,955,High School,1,Data Scientist,143317
5,5,1,5,5,5,1,0,3,5,2,2,1,5,3,3,0,1,0,5,1,2,1,2,0,2,2,5,4,1,3,5,2,3,5,5,0,3,3,0,4,2,3,5,5,3,3,3,3,5,3,3,5,5,3,4,3,5,5,4,5,5,3,7.0,7,23,822,1031,Associate's,0,Data Scientist,121473
0,2,4,3,5,1,5,4,5,0,5,1,2,1,1,2,3,4,2,4,1,2,0,4,2,5,0,2,1,3,3,1,0,3,3,3,4,3,1,5,4,1,3,1,0,3,3,5,4,4,3,5,4,5,3,3,4,5,3,5,4,3,4,5.4,0,20,216,777,High School,0,Full-Stack Developer,78880
2,4,1,2,4,4,5,3,0,4,4,1,3,0,5,4,0,3,1,4,5,2,3,2,5,3,2,2,0,0,3,1,3,5,0,0,2,2,1,5,5,1,2,1,4,4,0,3,5,5,4,3,3,5,3,3,4,5,4,4,3,4,3,1.7,2,5,369,547,High School,0,Data Scientist,98440
1,2,2,5,4,4,5,1,1,1,2,2,3,2,5,0,0,2,5,2,3,2,3,4,3,3,5,1,0,5,5,2,2,2,1,4,4,1,5,5,2,1,2,4,5,4,1,1,3,4,3,3,3,5,5,4,5,4,3,5,5,3,4,2.0,1,25,446,1007,Associate's,1,Software Engineer,79491
1,4,2,5,0,1,2,0,0,3,5,5,0,2,5,1,4,1,4,0,3,2,4,5,5,3,1,1,5,2,4,0,2,3,3,3,0,4,3,3,4,1,0,5,3,2,5,4,5,5,5,4,3,4,4,4,3,3,4,3,5,5,3,5.8,4,17,507,422,Bachelor's,0,Data Scientist,106291
5,0,3,0,0,4,1,1,0,2,3,4,2,1,3,1,3,5,0,3,5,2,1,3,4,4,3,1,3,5,4,0,0,2,4,3,5,1,2,5,4,1,2,2,0,1,1,0,3,4,4,3,4,4,3,4,5,5,3,4,5,5,5,5.8,8,31,575,1552,Master's,1,Data Analyst,96869
1,1,1,3,5,5,4,3,1,0,1,3,4,0,3,2,0,4,2,4,5,2,1,5,1,5,4,3,0,3,5,3,3,4,3,5,2,3,5,2,0,3,5,2,2,1,4,2,3,4,4,5,5,3,5,3,4,5,3,3,3,4,4,4.3,6,26,471,1561,Bachelor's,0,Data Analyst,84994
5,5,2,2,4,5,1,4,1,4,0,4,5,2,2,5,1,5,2,1,2,0,5,5,5,2,0,5,0,2,2,5,0,1,2,2,3,2,3,3,1,1,4,4,4,3,2,4,5,5,5,5,3,5,5,4,3,3,3,4,4,4,4,10.7,10,45,904,1214,Master's,0,Mobile Developer,138171
3,4,1,1,4,2,2,5,0,4,0,4,5,0,0,2,2,0,3,4,1,5,4,4,2,5,4,3,5,1,1,2,2,5,2,2,3,3,4,0,4,3,3,5,3,4,3,4,4,4,4,4,4,5,3,4,3,3,4,3,3,4,3,7.6,0,36,232,279,Associate's,0,Full-Stack Developer,84472
5,3,3,2,1,1,1,5,3,0,1,1,4,1,0,5,3,4,3,4,0,4,0,5,2,5,5,0,1,2,2,4,0,0,2,4,5,0,5,4,3,2,0,1,3,4,4,1,3,4,3,4,4,3,5,4,5,5,4,4,3,3,5,2.5,3,18,233,1233,Associate's,0,Machine Learning Engineer,78270
1,2,5,0,4,1,5,3,4,5,3,1,2,1,5,3,2,0,1,0,3,5,3,5,1,2,4,5,2,0,4,0,1,1,2,5,3,3,3,0,3,1,5,3,2,3,2,1,5,5,5,4,4,5,3,4,4,4,5,5,3,3,4,4.0,4,21,324,1299,Master's,1,Backend Developer,69731
4,0,2,3,4,1,2,3,1,1,2,0,4,5,5,0,1,1,0,5,1,0,4,3,2,4,0,3,3,3,2,3,5,5,0,5,2,4,1,3,0,4,5,1,4,4,2,2,5,3,5,4,5,3,5,3,5,4,5,4,4,3,3,3.7,4,27,270,886,Master's,0,Full-Stack Developer,90074
3,1,4,0,1,2,2,1,0,1,0,1,3,5,5,2,5,0,5,5,3,2,1,5,5,4,1,1,2,0,1,3,0,2,2,3,3,4,1,0,1,3,2,5,0,2,0,1,4,3,3,4,5,3,5,5,4,3,5,5,4,4,3,-0.2,2,11,594,916,Associate's,1,Backend Developer,73196
2,2,5,2,0,4,5,5,1,1,1,1,4,5,0,4,0,3,5,0,2,4,2,2,0,0,0,4,1,1,4,4,5,1,2,4,4,5,0,1,0,3,4,3,5,0,0,5,4,4,5,3,3,3,5,5,5,3,3,4,5,5,3,4.8,0,25,348,3,Master's,1,Backend Developer,101245
0,4,5,3,1,2,2,4,1,3,4,2,4,0,5,3,0,1,5,4,0,0,4,2,2,0,3,1,2,2,0,5,5,4,0,4,3,1,2,0,0,0,5,0,2,1,3,5,4,5,5,3,4,3,4,5,3,4,5,3,3,5,4,7.6,6,23,364,1359,Master's,0,Data Analyst,105140
0,5,0,5,1,4,5,1,4,4,4,2,3,1,2,2,5,2,4,2,4,4,2,4,3,0,2,5,0,1,0,0,3,3,0,1,0,4,5,2,4,1,3,3,2,5,2,5,4,5,3,5,5,4,5,5,5,4,3,5,3,3,5,6.6,6,29,729,661,Master's,1,DevOps Engineer,100108
4,0,2,4,4,5,0,3,4,3,4,1,4,2,0,3,0,4,2,1,2,5,2,2,0,2,0,2,2,2,5,0,4,4,3,4,2,5,4,1,3,0,2,3,5,3,2,3,3,5,5,3,5,5,5,5,3,3,3,3,3,5,4,9.1,9,33,753,1501,High School,0,DevOps Engineer,117451
2,3,3,1,0,4,4,4,3,3,4,0,0,2,5,5,1,3,4,1,5,4,1,3,3,3,2,3,1,4,0,5,3,4,5,5,4,1,5,1,5,3,1,0,0,3,3,1,4,3,5,4,4,4,5,3,3,4,3,5,4,3,3,-2.0,0,-1,95,122,Master's,1,Frontend Developer,71516
1,4,4,4,4,3,4,2,0,1,1,4,0,3,4,2,5,3,5,5,0,1,2,1,4,3,1,2,0,1,0,1,5,3,2,3,0,3,3,0,5,0,4,4,4,4,5,0,3,4,3,3,3,5,4,5,5,5,3,4,4,3,4,5.2,4,16,618,1010,Bachelor's,1,Full-Stack Developer,59070
2,3,1,3,4,0,2,5,5,0,4,1,3,0,0,1,2,2,2,3,4,5,2,4,1,0,2,3,5,5,2,1,2,3,3,3,3,5,1,2,2,5,2,1,2,3,5,4,3,4,4,4,5,4,4,4,3,4,5,3,3,4,4,-2.7,0,-5,48,980,Bachelor's,0,Machine Learning Engineer,68172
4,1,0,0,1,5,0,3,2,2,4,2,3,4,3,3,1,1,3,4,3,1,0,1,2,4,0,2,4,0,3,5,1,5,3,2,5,1,5,2,2,0,4,2,0,1,4,4,4,3,5,4,3,5,3,3,3,3,4,4,5,3,3,3.5,6,16,501,640,Master's,1,Data Scientist,102325
2,0,4,1,4,3,0,3,5,0,1,3,1,5,2,4,2,1,2,1,0,2,5,4,4,2,5,0,2,1,2,4,4,3,3,1,0,0,2,5,4,2,0,3,2,3,3,4,4,3,5,3,4,3,4,4,4,4,5,4,4,5,3,10.0,11,34,937,2046,Master's,1,Data Scientist,110927
0,4,2,3,1,2,0,4,5,1,0,3,1,2,0,0,0,5,2,4,0,3,3,4,4,0,5,3,1,4,3,0,1,1,1,3,5,4,4,0,0,2,0,4,5,1,1,4,3,3,4,4,4,5,3,5,3,3,4,5,3,3,5,5.8,5,33,563,670,Associate's,0,Frontend Developer,114289
2,4,1,0,3,5,0,2,1,4,5,5,0,1,3,3,0,0,5,0,1,5,5,1,2,2,5,5,5,2,5,2,0,3,0,3,5,3,0,0,0,3,2,5,0,0,0,3,4,3,3,5,5,3,5,5,3,3,4,3,4,3,5,4.2,3,20,178,471,Associate's,0,Machine Learning Engineer,106992
2,3,4,2,1,1,0,3,2,3,5,1,5,4,5,2,3,2,0,5,5,3,4,4,5,2,3,5,0,1,3,2,2,3,2,3,4,4,2,2,2,5,0,5,2,2,3,0,5,5,3,5,3,5,5,5,5,4,5,5,4,4,3,3.2,2,23,589,383,Bachelor's,1,Frontend Developer,85300
0,4,0,1,0,3,0,0,1,0,4,5,3,0,5,3,4,3,4,3,2,4,2,1,4,5,0,1,5,1,5,4,0,3,1,1,3,5,5,1,1,1,3,2,0,5,3,0,4,5,4,4,4,5,4,3,4,4,5,4,3,3,3,-0.1,0,0,483,150,Bachelor's,1,Security Engineer,57890
